taxa_juros,taxa_cambio,producao_industrial,pib,inflacao,taxa_desemprego
5.618101782710437,1.7405317153544786,89.2558525603859,66.38540691191037,23.102492090489108,33.62646985763372
14.260714596148743,3.1676037895134326,87.04681986079997,84.63268023912124,30.19311309456907,34.39043108981079
10.979909127171076,4.491783343505633,185.9381870781555,131.82210843993917,52.51779205097838,74.37574707694374
8.979877262955549,3.9288995456382447,87.43192997742591,66.63263959553612,29.98843671067488,33.58056022705471
2.340279606636548,4.2262445914457984,90.79245891929466,68.81524237418982,26.593497953931394,37.75504184976528
2.3399178050430396,3.6351334668428694,163.90973936269455,98.84635834813125,40.8909108881109,67.13631674931734
0.8712541825229919,3.76910625807141,117.460976367581,69.9339296268197,31.623188940358816,48.25503148506642
12.992642186624028,4.396782606261278,166.5065835432772,123.14586630038174,44.333734825660386,66.2983358053179
9.016725176148132,1.9986720354367438,59.80492363465778,45.050752111443785,21.383027615456506,24.21134069863118
10.621088666940683,2.957699854572562,123.13567905100764,93.72638048050622,33.89363740338338,49.75969307055745
0.3087674144370367,1.884837767278409,55.0420400274924,28.64621060354514,12.625802440862326,22.85879416945647
14.548647782429915,4.9506720319865885,59.39798051830318,66.88495049075351,25.68057536462735,22.9649167882395
12.486639612006327,4.776237358746453,185.96561800166165,124.67300436999338,49.401133128092624,74.84705521259914
3.185086660174142,1.1577072454740236,70.88680566763927,50.850139765539616,15.374423948338393,29.57900642550598
2.727374508106509,3.822300690062754,129.86310234128257,78.70688528857862,33.5628671871743,52.222564634109474
2.7510676478015075,4.700993269662663,111.66434039010599,83.1059238492265,37.01690671630042,47.89886671129348
4.563633644393066,1.7223013805093341,102.10149893882641,62.665913584465855,25.094960019190076,40.37529569125868
7.871346474483568,3.271780922210518,184.97500185309087,109.50874685417939,47.829735664817065,74.21680738379129
6.479175279631736,4.661953190352167,53.27350951632342,47.99834268873839,24.019158696797547,21.38758663966551
4.368437102970629,1.1357839143431954,149.56845292633835,93.10751051217471,34.631607337871074,59.9545434704615
9.177793420835693,3.7896810689873597,194.50916513203256,126.19972172496642,50.915204953347086,76.2805693387904
2.0924079097806274,2.189396029490203,134.02522751927629,75.02418118521699,29.83945399052749,53.51162722676279
4.3821697280282725,4.697584781506121,190.52336930496378,118.91886958232072,52.59278338457756,76.08828498328594
5.495427649405375,4.884232980661471,57.838681892903566,57.071808868084666,27.698309451882114,24.18653823431162
6.841049763255539,4.777065956453736,112.81899786112422,90.0097904059467,32.173138978514714,46.87106133056916
11.777639420895204,2.896856866629855,89.02366864430768,84.00017991329844,27.43920999079609,35.946766762737056
2.995106732375396,4.448170603957253,159.62314474710945,97.34745442123184,41.758902838770084,62.512539045934524
7.713516576204174,4.378197594140282,197.194563574587,120.5286692917125,50.122990601479664,81.46200270338434
8.886218532930638,2.2764018929730225,88.47950936663717,66.77407162248255,27.703746032650532,35.48138240187458
0.6967561907999659,4.315661896602709,148.1261902211112,89.7049957148781,37.14839552801441,59.698999897852296
9.113172778521575,1.1480305388619705,79.71464491396102,56.70896499955652,27.12568858539014,31.476077768381785
2.557861855309373,3.385079513928212,134.79953818574148,77.8849767707989,37.390094781346605,54.85574276544681
0.9757738947791927,1.9200353491508122,119.58987300325043,69.22552974638548,28.671080307605738,47.647533699615934
14.233283058799998,1.4822675431091152,195.80079944473056,130.57050671144037,51.29530903120381,77.53958840228702
14.48448049611839,1.3078128065168366,141.27909090446997,103.69592984108021,40.32548489070148,54.8480598665109
12.125960221746917,3.785155103512559,102.42595581302282,83.02788698704258,32.990586504386656,40.488970841398185
4.56920653760056,2.3594998550722646,67.11436773319001,48.62209293598408,18.79404203649888,26.41039726028254
1.465081710095758,3.899067086115046,72.68702431024019,46.34971111231523,23.224366015265304,28.665350389181363
10.263495397682354,1.2614253631957695,83.79753949268526,70.66102868691857,26.137378572765655,33.01693033647999
6.602287406094019,2.2611613513224413,87.6449992010447,68.98680514029647,25.63058704320767,35.661418781721544
1.8305735226716824,3.157965169501349,177.5924086761707,92.70030758074229,39.59570587119069,72.31617926512789
7.427653651669052,4.162892659355855,134.18341824237874,89.78814010163298,37.270646905120294,54.99939498222658
0.5158278167282759,2.2750100117282797,128.50863670615496,64.62835774626848,30.361715545862936,52.35871511432251
13.639806031181731,3.5035655057480364,67.21533078038263,68.1478542977644,27.118768974511802,26.040495862542386
3.8816997240002538,4.543910992944749,179.02095400241524,110.48841957909056,50.77794700195229,73.42304879088069
9.93783426530973,3.4634527527292183,158.42214548127257,102.22887343095074,40.808275849569824,62.056593051954884
4.675666141341164,1.931837899014535,60.15025428500024,40.61267405659949,19.24273820937145,23.27141508705786
7.801020317667162,1.097603126226152,156.1752645844653,91.96269544583794,40.308995544835525,61.05508466846401
8.200654190149194,4.4803954956037195,131.5307326013969,96.64419781480272,43.91016409740701,54.216402329364264
2.7728168328829055,1.0850776434015486,62.25880186201674,40.276989212160075,15.199529229279976,25.894550868678948
14.543769416468379,4.498806690736798,118.74509622929847,98.34781925311012,41.00137624100788,47.880608794338585
11.626992350416717,3.115748536108848,122.70444306950705,94.83755620461051,37.72540257572476,49.92573241880561
14.092484123462837,4.756270794051584,74.86618102449137,77.15347071838978,31.922983317839442,29.084822453253754
13.422410256414732,4.195132943094661,191.85472205004234,133.99930481550436,53.27472502192654,77.00678279716483
8.968499682166277,4.99173644213335,177.4963057220993,130.02762200327493,50.83893464876979,71.47401882487993
13.828113525346753,2.4028472618068406,150.35335059936625,116.74374939474889,36.72592923572093,60.326265169638795
1.3273875307787923,4.068753155724508,119.34433415009109,68.03529541913866,34.034205886981894,48.710396621123714
2.939742936287178,2.6077236544369686,111.76483123767628,73.73373454411927,29.29064083187672,44.8093324093628
0.678409333658071,2.9195024812156354,147.64602007264313,87.99531891974257,35.2624638502324,60.40732635861713
4.8799549614489655,3.5100218528734803,131.81478041103583,80.45604924327318,39.91670166011773,54.16709239132272
5.8301593453422305,4.4947084567453555,59.340965882282845,58.90881522083625,22.422821725037295,23.83343776055572
4.070235476608438,4.93633387679718,126.87539731554975,94.07683083344607,36.476712976878474,51.76295987024584
12.43106263727894,4.073093655458073,170.96054258492592,116.94895350217298,52.53693375095027,67.30459823323825
5.3512999004038395,2.671067128669335,118.88598163954372,73.57127790151621,30.13085792574962,45.32252178688497
4.214017645310712,2.6854280091082807,57.79348663314026,50.46936996873391,17.936331601626893,23.702080922871247
8.140441247373728,3.950329206355566,167.94172990760495,113.46021162174488,45.26517417105729,68.15665195646592
2.11386337462144,1.9551085830732093,80.20456732039617,52.95271753485821,22.689531281795475,32.71903997470501
12.032954711310595,1.4418964525255786,88.79312523320581,74.49110747880331,27.07450032205425,32.79696184015458
1.1182596551965625,2.418488630563106,74.70595301484438,48.79844131414535,17.752046997388845,30.145252399510554
14.80330404900776,2.148955966616327,99.53225973072463,79.18724522167142,30.54167877762708,36.75891251732289
11.583671539449861,2.1852324818239603,163.51272585329525,116.71599198412648,41.65013703760748,66.27199403957448
2.9807352230125863,1.9344310041996398,127.9078789255906,81.56665288355826,30.7863633145776,50.359352767076786
0.08283175685403599,1.1683727585454475,80.73219112260688,42.88992363030772,19.376286937298946,33.89050871038088
12.231921426822513,1.0714957389336552,181.67451172280613,118.29820118277975,45.43026604761574,72.71393091180445
10.602860157714257,4.950889558944127,181.93727824272938,119.37149060084698,48.038641337194456,72.2993017964675
10.93510752061481,2.7110925349434494,180.58676375690104,122.86814830459966,49.134973556696224,70.82173755991423
11.569055200289187,2.5373065886387267,85.81943170723089,76.52003322868072,28.528164810861476,34.282429355841394
1.1106697760113553,3.7185891307722794,117.68590162714821,71.9091026729171,34.298757570167695,47.23454637530677
5.376985928164089,1.8730155514602567,197.74844842113126,120.86900952062709,46.87261040581015,79.22607008323237
1.7380358928769457,4.799844735800901,165.80187144649855,99.10615556150617,45.831727622811506,67.10407081924508
12.946551388133903,4.145380057662209,54.07511318383397,68.18982917063941,26.512149069058417,19.797845737553228
9.349471902413368,1.357644009249038,59.780688689073806,47.56389848365018,22.03861321992502,21.15415346903844
4.963470372789738,2.6703231031397134,119.58970652184992,77.61500256155239,32.78482396907984,48.36731675089751
0.9533752542903545,4.516473230248659,186.383030879234,107.77591434942951,46.590409770603486,75.25125904900854
4.664734825734933,4.778928089165641,130.80526969290713,90.19542837562506,42.59614697067394,52.73622300442492
4.877749830401205,2.869606044999479,124.67187620514353,78.85262125420583,34.89053649078805,50.93772115161092
10.94409267507096,3.453645556842831,65.82105499349458,64.50228653905937,26.691037291928886,27.443548673576036
9.563362070328196,1.668135784368301,148.51701570864412,102.5198752052909,35.26874691255286,58.678366090373515
13.308191138644897,4.964674504547906,173.31547409003383,125.98432164975934,48.66992416149795,69.14417416660356
7.08322387742924,1.9266868055337736,107.06300112613435,65.44512323083359,29.393016739292744,43.195027137484836
1.7939136890745255,4.770927096540502,166.3417776387991,109.8194170081972,43.99820896091457,66.43166224587478
10.698671808344924,3.598586595969474,194.67149808512175,136.43612284061157,50.25256358311913,78.10146108675275
11.411775729253462,3.4309471795154365,80.56496886915336,66.93756395610183,28.962741396712396,32.66598010041278
8.419157963542444,3.0507540440660343,128.4994446792112,93.68883942511457,39.188229861832724,52.15331849696767
11.564507699318415,1.9226792468710348,93.07069371268634,72.91752614283638,29.632556035039144,34.711877786701535
7.406933945465861,1.706112128022033,168.9281628550759,105.71372177919108,38.6193067802867,66.58105011608143
7.840992440729911,1.8819448362807014,136.63900488217362,91.11844247645621,34.7891692150752,53.557822906857204
